Constraint group: Constraint_maintain_upgrade_wide
Total in this group: 965
Expected: 965

Constraints:
{'constraint_name': 'Constraint_maintain_upgrade_wide_node1node28_1', 'variables': ['M_wide_node1node28_t1', 'C_wide_node1node28_t0', 'M_wide_node1node28_t0', 'U_node1node28_t0'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node33node72_4', 'variables': ['M_wide_node33node72_t4', 'C_wide_node33node72_t3', 'M_wide_node33node72_t3', 'U_node33node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node34node44_4', 'variables': ['M_wide_node34node44_t4', 'C_wide_node34node44_t3', 'M_wide_node34node44_t3', 'U_node34node44_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node34node43_4', 'variables': ['M_wide_node34node43_t4', 'C_wide_node34node43_t3', 'M_wide_node34node43_t3', 'U_node34node43_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node34node65_4', 'variables': ['M_wide_node34node65_t4', 'C_wide_node34node65_t3', 'M_wide_node34node65_t3', 'U_node34node65_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node35node72_4', 'variables': ['M_wide_node35node72_t4', 'C_wide_node35node72_t3', 'M_wide_node35node72_t3', 'U_node35node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node35node77_4', 'variables': ['M_wide_node35node77_t4', 'C_wide_node35node77_t3', 'M_wide_node35node77_t3', 'U_node35node77_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node36node64_4', 'variables': ['M_wide_node36node64_t4', 'C_wide_node36node64_t3', 'M_wide_node36node64_t3', 'U_node36node64_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node36node66_4', 'variables': ['M_wide_node36node66_t4', 'C_wide_node36node66_t3', 'M_wide_node36node66_t3', 'U_node36node66_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node36node72_4', 'variables': ['M_wide_node36node72_t4', 'C_wide_node36node72_t3', 'M_wide_node36node72_t3', 'U_node36node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node37node71_4', 'variables': ['M_wide_node37node71_t4', 'C_wide_node37node71_t3', 'M_wide_node37node71_t3', 'U_node37node71_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node37node72_4', 'variables': ['M_wide_node37node72_t4', 'C_wide_node37node72_t3', 'M_wide_node37node72_t3', 'U_node37node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node37node75_4', 'variables': ['M_wide_node37node75_t4', 'C_wide_node37node75_t3', 'M_wide_node37node75_t3', 'U_node37node75_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node38node67_4', 'variables': ['M_wide_node38node67_t4', 'C_wide_node38node67_t3', 'M_wide_node38node67_t3', 'U_node38node67_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node38node69_4', 'variables': ['M_wide_node38node69_t4', 'C_wide_node38node69_t3', 'M_wide_node38node69_t3', 'U_node38node69_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node38node72_4', 'variables': ['M_wide_node38node72_t4', 'C_wide_node38node72_t3', 'M_wide_node38node72_t3', 'U_node38node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node39node50_4', 'variables': ['M_wide_node39node50_t4', 'C_wide_node39node50_t3', 'M_wide_node39node50_t3', 'U_node39node50_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node39node69_4', 'variables': ['M_wide_node39node69_t4', 'C_wide_node39node69_t3', 'M_wide_node39node69_t3', 'U_node39node69_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node39node70_4', 'variables': ['M_wide_node39node70_t4', 'C_wide_node39node70_t3', 'M_wide_node39node70_t3', 'U_node39node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node39node73_4', 'variables': ['M_wide_node39node73_t4', 'C_wide_node39node73_t3', 'M_wide_node39node73_t3', 'U_node39node73_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node40node49_4', 'variables': ['M_wide_node40node49_t4', 'C_wide_node40node49_t3', 'M_wide_node40node49_t3', 'U_node40node49_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node40node48_4', 'variables': ['M_wide_node40node48_t4', 'C_wide_node40node48_t3', 'M_wide_node40node48_t3', 'U_node40node48_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node40node68_4', 'variables': ['M_wide_node40node68_t4', 'C_wide_node40node68_t3', 'M_wide_node40node68_t3', 'U_node40node68_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node40node69_4', 'variables': ['M_wide_node40node69_t4', 'C_wide_node40node69_t3', 'M_wide_node40node69_t3', 'U_node40node69_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node40node71_4', 'variables': ['M_wide_node40node71_t4', 'C_wide_node40node71_t3', 'M_wide_node40node71_t3', 'U_node40node71_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node41node66_4', 'variables': ['M_wide_node41node66_t4', 'C_wide_node41node66_t3', 'M_wide_node41node66_t3', 'U_node41node66_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node41node74_4', 'variables': ['M_wide_node41node74_t4', 'C_wide_node41node74_t3', 'M_wide_node41node74_t3', 'U_node41node74_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node42node68_4', 'variables': ['M_wide_node42node68_t4', 'C_wide_node42node68_t3', 'M_wide_node42node68_t3', 'U_node42node68_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node42node71_4', 'variables': ['M_wide_node42node71_t4', 'C_wide_node42node71_t3', 'M_wide_node42node71_t3', 'U_node42node71_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node43node65_4', 'variables': ['M_wide_node43node65_t4', 'C_wide_node43node65_t3', 'M_wide_node43node65_t3', 'U_node43node65_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node44node65_4', 'variables': ['M_wide_node44node65_t4', 'C_wide_node44node65_t3', 'M_wide_node44node65_t3', 'U_node44node65_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node45node66_4', 'variables': ['M_wide_node45node66_t4', 'C_wide_node45node66_t3', 'M_wide_node45node66_t3', 'U_node45node66_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node46node66_4', 'variables': ['M_wide_node46node66_t4', 'C_wide_node46node66_t3', 'M_wide_node46node66_t3', 'U_node46node66_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node47node68_4', 'variables': ['M_wide_node47node68_t4', 'C_wide_node47node68_t3', 'M_wide_node47node68_t3', 'U_node47node68_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node47node72_4', 'variables': ['M_wide_node47node72_t4', 'C_wide_node47node72_t3', 'M_wide_node47node72_t3', 'U_node47node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node48node68_4', 'variables': ['M_wide_node48node68_t4', 'C_wide_node48node68_t3', 'M_wide_node48node68_t3', 'U_node48node68_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node48node71_4', 'variables': ['M_wide_node48node71_t4', 'C_wide_node48node71_t3', 'M_wide_node48node71_t3', 'U_node48node71_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node49node69_4', 'variables': ['M_wide_node49node69_t4', 'C_wide_node49node69_t3', 'M_wide_node49node69_t3', 'U_node49node69_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node49node71_4', 'variables': ['M_wide_node49node71_t4', 'C_wide_node49node71_t3', 'M_wide_node49node71_t3', 'U_node49node71_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node50node69_4', 'variables': ['M_wide_node50node69_t4', 'C_wide_node50node69_t3', 'M_wide_node50node69_t3', 'U_node50node69_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node50node70_4', 'variables': ['M_wide_node50node70_t4', 'C_wide_node50node70_t3', 'M_wide_node50node70_t3', 'U_node50node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node51node54_4', 'variables': ['M_wide_node51node54_t4', 'C_wide_node51node54_t3', 'M_wide_node51node54_t3', 'U_node51node54_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node51node70_4', 'variables': ['M_wide_node51node70_t4', 'C_wide_node51node70_t3', 'M_wide_node51node70_t3', 'U_node51node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node52node70_4', 'variables': ['M_wide_node52node70_t4', 'C_wide_node52node70_t3', 'M_wide_node52node70_t3', 'U_node52node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node52node75_4', 'variables': ['M_wide_node52node75_t4', 'C_wide_node52node75_t3', 'M_wide_node52node75_t3', 'U_node52node75_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node53node54_4', 'variables': ['M_wide_node53node54_t4', 'C_wide_node53node54_t3', 'M_wide_node53node54_t3', 'U_node53node54_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node53node70_4', 'variables': ['M_wide_node53node70_t4', 'C_wide_node53node70_t3', 'M_wide_node53node70_t3', 'U_node53node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node54node70_4', 'variables': ['M_wide_node54node70_t4', 'C_wide_node54node70_t3', 'M_wide_node54node70_t3', 'U_node54node70_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node55node72_4', 'variables': ['M_wide_node55node72_t4', 'C_wide_node55node72_t3', 'M_wide_node55node72_t3', 'U_node55node72_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node56node73_4', 'variables': ['M_wide_node56node73_t4', 'C_wide_node56node73_t3', 'M_wide_node56node73_t3', 'U_node56node73_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node57node58_4', 'variables': ['M_wide_node57node58_t4', 'C_wide_node57node58_t3', 'M_wide_node57node58_t3', 'U_node57node58_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node57node73_4', 'variables': ['M_wide_node57node73_t4', 'C_wide_node57node73_t3', 'M_wide_node57node73_t3', 'U_node57node73_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node58node73_4', 'variables': ['M_wide_node58node73_t4', 'C_wide_node58node73_t3', 'M_wide_node58node73_t3', 'U_node58node73_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node59node61_4', 'variables': ['M_wide_node59node61_t4', 'C_wide_node59node61_t3', 'M_wide_node59node61_t3', 'U_node59node61_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node59node75_4', 'variables': ['M_wide_node59node75_t4', 'C_wide_node59node75_t3', 'M_wide_node59node75_t3', 'U_node59node75_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node60node75_4', 'variables': ['M_wide_node60node75_t4', 'C_wide_node60node75_t3', 'M_wide_node60node75_t3', 'U_node60node75_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node61node75_4', 'variables': ['M_wide_node61node75_t4', 'C_wide_node61node75_t3', 'M_wide_node61node75_t3', 'U_node61node75_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node62node76_4', 'variables': ['M_wide_node62node76_t4', 'C_wide_node62node76_t3', 'M_wide_node62node76_t3', 'U_node62node76_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node63node76_4', 'variables': ['M_wide_node63node76_t4', 'C_wide_node63node76_t3', 'M_wide_node63node76_t3', 'U_node63node76_t3'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node1node28_5', 'variables': ['M_wide_node1node28_t5', 'C_wide_node1node28_t4', 'M_wide_node1node28_t4', 'U_node1node28_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node1node47_5', 'variables': ['M_wide_node1node47_t5', 'C_wide_node1node47_t4', 'M_wide_node1node47_t4', 'U_node1node47_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node1node68_5', 'variables': ['M_wide_node1node68_t5', 'C_wide_node1node68_t4', 'M_wide_node1node68_t4', 'U_node1node68_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node1node72_5', 'variables': ['M_wide_node1node72_t5', 'C_wide_node1node72_t4', 'M_wide_node1node72_t4', 'U_node1node72_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node50_5', 'variables': ['M_wide_node2node50_t5', 'C_wide_node2node50_t4', 'M_wide_node2node50_t4', 'U_node2node50_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node49_5', 'variables': ['M_wide_node2node49_t5', 'C_wide_node2node49_t4', 'M_wide_node2node49_t4', 'U_node2node49_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node8_5', 'variables': ['M_wide_node2node8_t5', 'C_wide_node2node8_t4', 'M_wide_node2node8_t4', 'U_node2node8_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node69_5', 'variables': ['M_wide_node2node69_t5', 'C_wide_node2node69_t4', 'M_wide_node2node69_t4', 'U_node2node69_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node70_5', 'variables': ['M_wide_node2node70_t5', 'C_wide_node2node70_t4', 'M_wide_node2node70_t4', 'U_node2node70_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node2node71_5', 'variables': ['M_wide_node2node71_t5', 'C_wide_node2node71_t4', 'M_wide_node2node71_t4', 'U_node2node71_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node3node61_5', 'variables': ['M_wide_node3node61_t5', 'C_wide_node3node61_t4', 'M_wide_node3node61_t4', 'U_node3node61_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node3node23_5', 'variables': ['M_wide_node3node23_t5', 'C_wide_node3node23_t4', 'M_wide_node3node23_t4', 'U_node3node23_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node3node57_5', 'variables': ['M_wide_node3node57_t5', 'C_wide_node3node57_t4', 'M_wide_node3node57_t4', 'U_node3node57_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node3node73_5', 'variables': ['M_wide_node3node73_t5', 'C_wide_node3node73_t4', 'M_wide_node3node73_t4', 'U_node3node73_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node3node75_5', 'variables': ['M_wide_node3node75_t5', 'C_wide_node3node75_t4', 'M_wide_node3node75_t4', 'U_node3node75_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node4node45_5', 'variables': ['M_wide_node4node45_t5', 'C_wide_node4node45_t4', 'M_wide_node4node45_t4', 'U_node4node45_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node4node9_5', 'variables': ['M_wide_node4node9_t5', 'C_wide_node4node9_t4', 'M_wide_node4node9_t4', 'U_node4node9_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node4node27_5', 'variables': ['M_wide_node4node27_t5', 'C_wide_node4node27_t4', 'M_wide_node4node27_t4', 'U_node4node27_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node4node66_5', 'variables': ['M_wide_node4node66_t5', 'C_wide_node4node66_t4', 'M_wide_node4node66_t4', 'U_node4node66_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node4node74_5', 'variables': ['M_wide_node4node74_t5', 'C_wide_node4node74_t4', 'M_wide_node4node74_t4', 'U_node4node74_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node5node46_5', 'variables': ['M_wide_node5node46_t5', 'C_wide_node5node46_t4', 'M_wide_node5node46_t4', 'U_node5node46_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node5node45_5', 'variables': ['M_wide_node5node45_t5', 'C_wide_node5node45_t4', 'M_wide_node5node45_t4', 'U_node5node45_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node5node66_5', 'variables': ['M_wide_node5node66_t5', 'C_wide_node5node66_t4', 'M_wide_node5node66_t4', 'U_node5node66_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node6node55_5', 'variables': ['M_wide_node6node55_t5', 'C_wide_node6node55_t4', 'M_wide_node6node55_t4', 'U_node6node55_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node6node35_5', 'variables': ['M_wide_node6node35_t5', 'C_wide_node6node35_t4', 'M_wide_node6node35_t4', 'U_node6node35_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node6node22_5', 'variables': ['M_wide_node6node22_t5', 'C_wide_node6node22_t4', 'M_wide_node6node22_t4', 'U_node6node22_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node6node72_5', 'variables': ['M_wide_node6node72_t5', 'C_wide_node6node72_t4', 'M_wide_node6node72_t4', 'U_node6node72_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node6node77_5', 'variables': ['M_wide_node6node77_t5', 'C_wide_node6node77_t4', 'M_wide_node6node77_t4', 'U_node6node77_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node7node36_5', 'variables': ['M_wide_node7node36_t5', 'C_wide_node7node36_t4', 'M_wide_node7node36_t4', 'U_node7node36_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node7node55_5', 'variables': ['M_wide_node7node55_t5', 'C_wide_node7node55_t4', 'M_wide_node7node55_t4', 'U_node7node55_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node7node25_5', 'variables': ['M_wide_node7node25_t5', 'C_wide_node7node25_t4', 'M_wide_node7node25_t4', 'U_node7node25_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node7node64_5', 'variables': ['M_wide_node7node64_t5', 'C_wide_node7node64_t4', 'M_wide_node7node64_t4', 'U_node7node64_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node7node72_5', 'variables': ['M_wide_node7node72_t5', 'C_wide_node7node72_t4', 'M_wide_node7node72_t4', 'U_node7node72_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node8node52_5', 'variables': ['M_wide_node8node52_t5', 'C_wide_node8node52_t4', 'M_wide_node8node52_t4', 'U_node8node52_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node8node37_5', 'variables': ['M_wide_node8node37_t5', 'C_wide_node8node37_t4', 'M_wide_node8node37_t4', 'U_node8node37_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node8node70_5', 'variables': ['M_wide_node8node70_t5', 'C_wide_node8node70_t4', 'M_wide_node8node70_t4', 'U_node8node70_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node8node71_5', 'variables': ['M_wide_node8node71_t5', 'C_wide_node8node71_t4', 'M_wide_node8node71_t4', 'U_node8node71_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node8node75_5', 'variables': ['M_wide_node8node75_t5', 'C_wide_node8node75_t4', 'M_wide_node8node75_t4', 'U_node8node75_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node9node41_5', 'variables': ['M_wide_node9node41_t5', 'C_wide_node9node41_t4', 'M_wide_node9node41_t4', 'U_node9node41_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node9node66_5', 'variables': ['M_wide_node9node66_t5', 'C_wide_node9node66_t4', 'M_wide_node9node66_t4', 'U_node9node66_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node9node74_5', 'variables': ['M_wide_node9node74_t5', 'C_wide_node9node74_t4', 'M_wide_node9node74_t4', 'U_node9node74_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node10node39_5', 'variables': ['M_wide_node10node39_t5', 'C_wide_node10node39_t4', 'M_wide_node10node39_t4', 'U_node10node39_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node10node51_5', 'variables': ['M_wide_node10node51_t5', 'C_wide_node10node51_t4', 'M_wide_node10node51_t4', 'U_node10node51_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node10node56_5', 'variables': ['M_wide_node10node56_t5', 'C_wide_node10node56_t4', 'M_wide_node10node56_t4', 'U_node10node56_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node10node70_5', 'variables': ['M_wide_node10node70_t5', 'C_wide_node10node70_t4', 'M_wide_node10node70_t4', 'U_node10node70_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node10node73_5', 'variables': ['M_wide_node10node73_t5', 'C_wide_node10node73_t4', 'M_wide_node10node73_t4', 'U_node10node73_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node11node21_5', 'variables': ['M_wide_node11node21_t5', 'C_wide_node11node21_t4', 'M_wide_node11node21_t4', 'U_node11node21_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node11node60_5', 'variables': ['M_wide_node11node60_t5', 'C_wide_node11node60_t4', 'M_wide_node11node60_t4', 'U_node11node60_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node11node75_5', 'variables': ['M_wide_node11node75_t5', 'C_wide_node11node75_t4', 'M_wide_node11node75_t4', 'U_node11node75_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node12node63_5', 'variables': ['M_wide_node12node63_t5', 'C_wide_node12node63_t4', 'M_wide_node12node63_t4', 'U_node12node63_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node12node18_5', 'variables': ['M_wide_node12node18_t5', 'C_wide_node12node18_t4', 'M_wide_node12node18_t4', 'U_node12node18_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node12node76_5', 'variables': ['M_wide_node12node76_t5', 'C_wide_node12node76_t4', 'M_wide_node12node76_t4', 'U_node12node76_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node13node43_5', 'variables': ['M_wide_node13node43_t5', 'C_wide_node13node43_t4', 'M_wide_node13node43_t4', 'U_node13node43_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node13node29_5', 'variables': ['M_wide_node13node29_t5', 'C_wide_node13node29_t4', 'M_wide_node13node29_t4', 'U_node13node29_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node13node65_5', 'variables': ['M_wide_node13node65_t5', 'C_wide_node13node65_t4', 'M_wide_node13node65_t4', 'U_node13node65_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node14node37_5', 'variables': ['M_wide_node14node37_t5', 'C_wide_node14node37_t4', 'M_wide_node14node37_t4', 'U_node14node37_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node14node30_5', 'variables': ['M_wide_node14node30_t5', 'C_wide_node14node30_t4', 'M_wide_node14node30_t4', 'U_node14node30_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node14node16_5', 'variables': ['M_wide_node14node16_t5', 'C_wide_node14node16_t4', 'M_wide_node14node16_t4', 'U_node14node16_t4'], 'coefficients': [1, -1, -1, -1]}
{'constraint_name': 'Constraint_maintain_upgrade_wide_node14node72_5', 'variables': ['M_wide_node14node72_t5', 'C_wide_node14node72_t4', 'M_wide_node14node72_t4', 'U_node14node72_t4'], 'coefficients': [1, -1, -1, -1]}
